,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 16:03:00,-5.511111111111111,-1.6666666666666667,-0.13333333333333333,-6.2,-4.644444444444445,2.088888888888889,6.888888888888889,-6.377777777777778,14.688888888888888,0.5111111111111111,9.133333333333333,1.8666666666666667
2020-09-23 16:04:00,-5.444444444444445,-1.711111111111111,-0.1111111111111111,-6.355555555555555,-4.5777777777777775,1.9555555555555555,7.044444444444444,-6.511111111111111,14.755555555555556,0.6222222222222222,9.11111111111111,1.8888888888888888
2020-09-23 16:05:00,-5.333333333333333,-1.7777777777777777,-0.044444444444444446,-6.511111111111111,-4.488888888888889,1.8444444444444446,7.177777777777778,-6.622222222222222,14.822222222222223,0.7555555555555555,9.066666666666666,1.8888888888888888
2020-09-23 16:06:00,-5.2,-1.8444444444444446,0.0,-6.688888888888889,-4.4,1.7777777777777777,7.333333333333333,-6.711111111111111,14.911111111111111,0.8888888888888888,9.044444444444444,1.8888888888888888
2020-09-23 16:07:00,-5.066666666666666,-1.8888888888888888,0.0,-6.822222222222222,-4.311111111111111,1.7555555555555555,7.466666666666667,-6.822222222222222,14.977777777777778,1.0666666666666667,9.044444444444444,1.8888888888888888
2020-09-23 16:08:00,-4.911111111111111,-1.9333333333333333,-0.022222222222222223,-6.977777777777778,-4.2444444444444445,1.7777777777777777,7.5777777777777775,-6.977777777777778,15.044444444444444,1.2444444444444445,9.044444444444444,1.8666666666666667
2020-09-23 16:09:00,-4.733333333333333,-1.9777777777777779,-0.044444444444444446,-7.155555555555556,-4.222222222222222,1.7555555555555555,7.733333333333333,-7.155555555555556,15.11111111111111,1.4444444444444444,9.022222222222222,1.8888888888888888
2020-09-23 16:10:00,-4.6,-2.0,-0.044444444444444446,-7.333333333333333,-4.2,1.7777777777777777,7.866666666666666,-7.311111111111111,15.2,1.6444444444444444,9.022222222222222,1.9111111111111112
2020-09-23 16:11:00,-4.444444444444445,-2.022222222222222,0.0,-7.511111111111111,-4.177777777777778,1.7777777777777777,7.977777777777778,-7.488888888888889,15.28888888888889,1.8,9.066666666666666,1.9111111111111112
2020-09-23 16:12:00,-4.288888888888889,-2.088888888888889,0.0,-7.688888888888889,-4.177777777777778,1.7777777777777777,8.066666666666666,-7.666666666666667,15.4,1.9555555555555555,9.11111111111111,1.9333333333333333
2020-09-23 16:13:00,-4.111111111111111,-2.1333333333333333,0.022222222222222223,-7.866666666666666,-4.2,1.8,8.133333333333333,-7.844444444444444,15.511111111111111,2.111111111111111,9.155555555555555,1.9333333333333333
2020-09-23 16:14:00,-3.933333333333333,-2.1333333333333333,0.022222222222222223,-8.044444444444444,-4.2444444444444445,1.8222222222222222,8.222222222222221,-8.0,15.577777777777778,2.2444444444444445,9.222222222222221,1.9111111111111112
2020-09-23 16:15:00,-3.7333333333333334,-2.1555555555555554,0.0,-8.222222222222221,-4.266666666666667,1.8444444444444446,8.266666666666667,-8.11111111111111,15.688888888888888,2.4,9.28888888888889,1.9111111111111112
2020-09-23 16:16:00,-3.533333333333333,-2.1777777777777776,0.0,-8.355555555555556,-4.311111111111111,1.8888888888888888,8.333333333333334,-8.222222222222221,15.8,2.511111111111111,9.377777777777778,1.8666666666666667
2020-09-23 16:17:00,-3.3333333333333335,-2.2,-0.022222222222222223,-8.511111111111111,-4.333333333333333,1.9111111111111112,8.355555555555556,-8.28888888888889,15.911111111111111,2.6222222222222222,9.466666666666667,1.8
2020-09-23 16:18:00,-3.1777777777777776,-2.2222222222222223,-0.06666666666666667,-8.644444444444444,-4.377777777777778,1.9111111111111112,8.377777777777778,-8.355555555555556,15.977777777777778,2.7777777777777777,9.533333333333333,1.7333333333333334
2020-09-23 16:19:00,-3.066666666666667,-2.2666666666666666,-0.13333333333333333,-8.777777777777779,-4.4222222222222225,1.9555555555555555,8.4,-8.444444444444445,16.044444444444444,2.911111111111111,9.6,1.6666666666666667
2020-09-23 16:20:00,-2.933333333333333,-2.2666666666666666,-0.2,-8.88888888888889,-4.488888888888889,1.9777777777777779,8.466666666666667,-8.488888888888889,16.08888888888889,3.022222222222222,9.644444444444444,1.6444444444444444
2020-09-23 16:21:00,-2.7555555555555555,-2.311111111111111,-0.24444444444444444,-9.022222222222222,-4.533333333333333,1.9777777777777779,8.533333333333333,-8.533333333333333,16.155555555555555,3.1777777777777776,9.666666666666666,1.6222222222222222
2020-09-23 16:22:00,-2.6,-2.3555555555555556,-0.24444444444444444,-9.155555555555555,-4.555555555555555,2.0,8.577777777777778,-8.555555555555555,16.2,3.3333333333333335,9.688888888888888,1.6222222222222222
2020-09-23 16:23:00,-2.422222222222222,-2.4,-0.24444444444444444,-9.333333333333334,-4.5777777777777775,2.022222222222222,8.622222222222222,-8.6,16.244444444444444,3.4444444444444446,9.733333333333333,1.5777777777777777
2020-09-23 16:24:00,-2.2444444444444445,-2.4444444444444446,-0.24444444444444444,-9.488888888888889,-4.5777777777777775,2.022222222222222,8.688888888888888,-8.666666666666666,16.244444444444444,3.5555555555555554,9.8,1.5777777777777777
2020-09-23 16:25:00,-2.066666666666667,-2.533333333333333,-0.24444444444444444,-9.6,-4.6,2.0444444444444443,8.71111111111111,-8.71111111111111,16.22222222222222,3.688888888888889,9.866666666666667,1.5777777777777777
2020-09-23 16:26:00,-1.9333333333333333,-2.6,-0.2,-9.688888888888888,-4.5777777777777775,2.066666666666667,8.71111111111111,-8.733333333333333,16.2,3.8,9.933333333333334,1.5777777777777777
2020-09-23 16:27:00,-1.8222222222222222,-2.6666666666666665,-0.15555555555555556,-9.777777777777779,-4.555555555555555,2.111111111111111,8.666666666666666,-8.777777777777779,16.2,3.933333333333333,9.977777777777778,1.5333333333333334
2020-09-23 16:28:00,-1.6888888888888889,-2.7111111111111112,-0.1111111111111111,-9.844444444444445,-4.488888888888889,2.111111111111111,8.6,-8.844444444444445,16.177777777777777,4.022222222222222,10.044444444444444,1.5333333333333334
2020-09-23 16:29:00,-1.6,-2.8,-0.06666666666666667,-9.88888888888889,-4.466666666666667,2.111111111111111,8.533333333333333,-8.911111111111111,16.133333333333333,4.088888888888889,10.11111111111111,1.5777777777777777
2020-09-23 16:30:00,-1.511111111111111,-2.888888888888889,-0.022222222222222223,-9.955555555555556,-4.444444444444445,2.111111111111111,8.466666666666667,-8.977777777777778,16.066666666666666,4.155555555555556,10.177777777777777,1.6444444444444444
2020-09-23 16:31:00,-1.4444444444444444,-2.977777777777778,0.022222222222222223,-10.022222222222222,-4.4222222222222225,2.088888888888889,8.355555555555556,-9.044444444444444,15.977777777777778,4.2,10.244444444444444,1.711111111111111
2020-09-23 16:32:00,-1.3555555555555556,-3.022222222222222,0.06666666666666667,-10.088888888888889,-4.4222222222222225,2.0444444444444443,8.28888888888889,-9.133333333333333,15.88888888888889,4.2444444444444445,10.311111111111112,1.7555555555555555
2020-09-23 16:33:00,-1.2222222222222223,-3.022222222222222,0.1111111111111111,-10.133333333333333,-4.377777777777778,2.0,8.2,-9.2,15.844444444444445,4.288888888888889,10.355555555555556,1.8
2020-09-23 16:34:00,-1.1111111111111112,-3.0444444444444443,0.15555555555555556,-10.177777777777777,-4.355555555555555,2.0,8.133333333333333,-9.222222222222221,15.822222222222223,4.355555555555555,10.422222222222222,1.8222222222222222
2020-09-23 16:35:00,-1.0222222222222221,-3.066666666666667,0.2222222222222222,-10.222222222222221,-4.311111111111111,1.9555555555555555,8.044444444444444,-9.244444444444444,15.844444444444445,4.4,10.488888888888889,1.8888888888888888
2020-09-23 16:36:00,-0.9333333333333333,-3.066666666666667,0.26666666666666666,-10.266666666666667,-4.288888888888889,1.9333333333333333,7.955555555555556,-9.28888888888889,15.822222222222223,4.488888888888889,10.6,1.9333333333333333
2020-09-23 16:37:00,-0.8888888888888888,-3.0444444444444443,0.3333333333333333,-10.28888888888889,-4.288888888888889,1.8888888888888888,7.888888888888889,-9.311111111111112,15.755555555555556,4.622222222222222,10.733333333333333,2.0
2020-09-23 16:38:00,-0.8666666666666667,-3.022222222222222,0.4222222222222222,-10.333333333333334,-4.311111111111111,1.8666666666666667,7.777777777777778,-9.333333333333334,15.71111111111111,4.733333333333333,10.88888888888889,2.022222222222222
2020-09-23 16:39:00,-0.8222222222222222,-3.0,0.5333333333333333,-10.4,-4.355555555555555,1.8666666666666667,7.666666666666667,-9.377777777777778,15.644444444444444,4.822222222222222,11.066666666666666,2.0
2020-09-23 16:40:00,-0.7777777777777778,-3.022222222222222,0.6444444444444445,-10.511111111111111,-4.4222222222222225,1.8444444444444446,7.5777777777777775,-9.422222222222222,15.555555555555555,4.888888888888889,11.244444444444444,2.022222222222222
2020-09-23 16:41:00,-0.7333333333333333,-3.0444444444444443,0.7111111111111111,-10.644444444444444,-4.466666666666667,1.7777777777777777,7.466666666666667,-9.466666666666667,15.488888888888889,4.911111111111111,11.422222222222222,2.066666666666667
2020-09-23 16:42:00,-0.6444444444444445,-3.0444444444444443,0.7333333333333333,-10.733333333333333,-4.488888888888889,1.6666666666666667,7.4,-9.533333333333333,15.422222222222222,4.911111111111111,11.6,2.111111111111111
2020-09-23 16:43:00,-0.5777777777777777,-3.022222222222222,0.7555555555555555,-10.822222222222223,-4.466666666666667,1.5555555555555556,7.355555555555555,-9.6,15.355555555555556,4.911111111111111,11.822222222222223,2.1333333333333333
2020-09-23 16:44:00,-0.5111111111111111,-3.0,0.7555555555555555,-10.933333333333334,-4.466666666666667,1.4222222222222223,7.311111111111111,-9.666666666666666,15.333333333333334,4.888888888888889,12.044444444444444,2.1777777777777776
2020-09-23 16:45:00,-0.4666666666666667,-3.0,0.7555555555555555,-11.066666666666666,-4.466666666666667,1.3111111111111111,7.266666666666667,-9.777777777777779,15.28888888888889,4.844444444444444,12.266666666666667,2.2222222222222223
2020-09-23 16:46:00,-0.4,-3.0,0.7555555555555555,-11.155555555555555,-4.444444444444445,1.2,7.222222222222222,-9.911111111111111,15.244444444444444,4.822222222222222,12.466666666666667,2.2666666666666666
2020-09-23 16:47:00,-0.35555555555555557,-3.022222222222222,0.8,-11.222222222222221,-4.466666666666667,1.1111111111111112,7.155555555555556,-10.044444444444444,15.2,4.822222222222222,12.644444444444444,2.3333333333333335
2020-09-23 16:48:00,-0.3333333333333333,-3.0444444444444443,0.8666666666666667,-11.266666666666667,-4.488888888888889,1.0,7.088888888888889,-10.177777777777777,15.2,4.8,12.822222222222223,2.3777777777777778
2020-09-23 16:49:00,-0.26666666666666666,-3.066666666666667,0.9333333333333333,-11.311111111111112,-4.511111111111111,0.9111111111111111,7.022222222222222,-10.333333333333334,15.177777777777777,4.822222222222222,13.0,2.4
2020-09-23 16:50:00,-0.24444444444444444,-3.0444444444444443,0.9777777777777777,-11.377777777777778,-4.533333333333333,0.7777777777777778,6.933333333333334,-10.511111111111111,15.133333333333333,4.822222222222222,13.222222222222221,2.4444444444444446
2020-09-23 16:51:00,-0.26666666666666666,-3.0444444444444443,1.0666666666666667,-11.444444444444445,-4.6,0.6222222222222222,6.822222222222222,-10.666666666666666,15.088888888888889,4.822222222222222,13.466666666666667,2.466666666666667
2020-09-23 16:52:00,-0.28888888888888886,-3.066666666666667,1.1777777777777778,-11.555555555555555,-4.688888888888889,0.4222222222222222,6.688888888888889,-10.844444444444445,15.066666666666666,4.777777777777778,13.688888888888888,2.4444444444444446
2020-09-23 16:53:00,-0.3111111111111111,-3.0444444444444443,1.2666666666666666,-11.622222222222222,-4.733333333333333,0.17777777777777778,6.555555555555555,-11.022222222222222,15.044444444444444,4.733333333333333,13.933333333333334,2.422222222222222
2020-09-23 16:54:00,-0.3333333333333333,-3.0444444444444443,1.3777777777777778,-11.666666666666666,-4.777777777777778,-0.022222222222222223,6.4,-11.222222222222221,15.022222222222222,4.711111111111111,14.177777777777777,2.4
2020-09-23 16:55:00,-0.3333333333333333,-3.0444444444444443,1.488888888888889,-11.688888888888888,-4.822222222222222,-0.26666666666666666,6.222222222222222,-11.466666666666667,15.022222222222222,4.688888888888889,14.4,2.4
2020-09-23 16:56:00,-0.3333333333333333,-3.0,1.5777777777777777,-11.733333333333333,-4.911111111111111,-0.5333333333333333,6.044444444444444,-11.71111111111111,15.044444444444444,4.688888888888889,14.577777777777778,2.4444444444444446
2020-09-23 16:57:00,-0.3333333333333333,-2.911111111111111,1.6888888888888889,-11.8,-5.0,-0.8222222222222222,5.844444444444444,-11.977777777777778,15.066666666666666,4.733333333333333,14.755555555555556,2.488888888888889
2020-09-23 16:58:00,-0.35555555555555557,-2.8222222222222224,1.8222222222222222,-11.844444444444445,-5.066666666666666,-1.1111111111111112,5.666666666666667,-12.244444444444444,15.11111111111111,4.7555555555555555,14.933333333333334,2.577777777777778
2020-09-23 16:59:00,-0.37777777777777777,-2.7777777777777777,1.9777777777777779,-11.911111111111111,-5.133333333333334,-1.4222222222222223,5.466666666666667,-12.488888888888889,15.2,4.8,15.088888888888889,2.6444444444444444
2020-09-23 17:00:00,-0.4222222222222222,-2.7333333333333334,2.111111111111111,-11.977777777777778,-5.222222222222222,-1.6888888888888889,5.266666666666667,-12.755555555555556,15.266666666666667,4.844444444444444,15.244444444444444,2.7333333333333334
2020-09-23 17:01:00,-0.4666666666666667,-2.6666666666666665,2.2444444444444445,-12.088888888888889,-5.288888888888889,-2.0,5.022222222222222,-13.044444444444444,15.28888888888889,4.888888888888889,15.422222222222222,2.8666666666666667
2020-09-23 17:02:00,-0.5111111111111111,-2.6222222222222222,2.3555555555555556,-12.177777777777777,-5.377777777777778,-2.311111111111111,4.8,-13.333333333333334,15.311111111111112,4.888888888888889,15.555555555555555,2.977777777777778
2020-09-23 17:03:00,-0.5111111111111111,-2.533333333333333,2.511111111111111,-12.266666666666667,-5.4222222222222225,-2.6,4.533333333333333,-13.577777777777778,15.377777777777778,4.866666666666666,15.71111111111111,3.088888888888889
2020-09-23 17:04:00,-0.4666666666666667,-2.4444444444444446,2.6444444444444444,-12.333333333333334,-5.466666666666667,-2.911111111111111,4.2444444444444445,-13.822222222222223,15.4,4.866666666666666,15.88888888888889,3.2222222222222223
2020-09-23 17:05:00,-0.4444444444444444,-2.4,2.8222222222222224,-12.444444444444445,-5.533333333333333,-3.2222222222222223,3.911111111111111,-14.066666666666666,15.4,4.844444444444444,16.066666666666666,3.3333333333333335
2020-09-23 17:06:00,-0.4444444444444444,-2.311111111111111,2.977777777777778,-12.555555555555555,-5.622222222222222,-3.511111111111111,3.577777777777778,-14.311111111111112,15.4,4.777777777777778,16.266666666666666,3.4
2020-09-23 17:07:00,-0.4666666666666667,-2.2444444444444445,3.111111111111111,-12.688888888888888,-5.711111111111111,-3.8,3.2888888888888888,-14.555555555555555,15.377777777777778,4.733333333333333,16.42222222222222,3.466666666666667
2020-09-23 17:08:00,-0.5333333333333333,-2.1333333333333333,3.2666666666666666,-12.777777777777779,-5.8,-4.066666666666666,3.022222222222222,-14.755555555555556,15.4,4.711111111111111,16.57777777777778,3.577777777777778
2020-09-23 17:09:00,-0.6,-2.0444444444444443,3.4,-12.88888888888889,-5.933333333333334,-4.288888888888889,2.7333333333333334,-14.977777777777778,15.422222222222222,4.733333333333333,16.68888888888889,3.6444444444444444
2020-09-23 17:10:00,-0.6888888888888889,-1.9555555555555555,3.511111111111111,-13.022222222222222,-6.022222222222222,-4.533333333333333,2.4444444444444446,-15.222222222222221,15.466666666666667,4.7555555555555555,16.8,3.7555555555555555
2020-09-23 17:11:00,-0.7333333333333333,-1.9111111111111112,3.577777777777778,-13.155555555555555,-6.111111111111111,-4.822222222222222,2.1555555555555554,-15.488888888888889,15.511111111111111,4.777777777777778,16.88888888888889,3.888888888888889
2020-09-23 17:12:00,-0.7555555555555555,-1.8666666666666667,3.688888888888889,-13.28888888888889,-6.177777777777778,-5.155555555555556,1.8888888888888888,-15.755555555555556,15.577777777777778,4.8,17.0,4.022222222222222
2020-09-23 17:13:00,-0.8222222222222222,-1.8,3.7777777777777777,-13.444444444444445,-6.288888888888889,-5.444444444444445,1.6666666666666667,-16.044444444444444,15.644444444444444,4.822222222222222,17.133333333333333,4.111111111111111
2020-09-23 17:14:00,-0.8888888888888888,-1.7333333333333334,3.8666666666666667,-13.622222222222222,-6.377777777777778,-5.777777777777778,1.4444444444444444,-16.333333333333332,15.688888888888888,4.844444444444444,17.266666666666666,4.2
2020-09-23 17:15:00,-1.0,-1.6888888888888889,3.911111111111111,-13.822222222222223,-6.511111111111111,-6.066666666666666,1.1777777777777778,-16.622222222222224,15.755555555555556,4.822222222222222,17.4,4.266666666666667
2020-09-23 17:16:00,-1.0888888888888888,-1.6222222222222222,3.9555555555555557,-13.977777777777778,-6.622222222222222,-6.333333333333333,0.9333333333333333,-16.91111111111111,15.822222222222223,4.822222222222222,17.533333333333335,4.377777777777778
2020-09-23 17:17:00,-1.1777777777777778,-1.6,3.9555555555555557,-14.088888888888889,-6.688888888888889,-6.5777777777777775,0.6666666666666666,-17.177777777777777,15.88888888888889,4.822222222222222,17.666666666666668,4.488888888888889
2020-09-23 17:18:00,-1.288888888888889,-1.6,3.977777777777778,-14.177777777777777,-6.777777777777778,-6.777777777777778,0.4222222222222222,-17.488888888888887,15.933333333333334,4.844444444444444,17.822222222222223,4.622222222222222
2020-09-23 17:19:00,-1.4,-1.5555555555555556,3.977777777777778,-14.266666666666667,-6.822222222222222,-7.0,0.2,-17.822222222222223,15.977777777777778,4.822222222222222,17.977777777777778,4.777777777777778
2020-09-23 17:20:00,-1.488888888888889,-1.488888888888889,4.0,-14.355555555555556,-6.866666666666666,-7.177777777777778,0.022222222222222223,-18.155555555555555,16.022222222222222,4.8,18.177777777777777,4.933333333333334
2020-09-23 17:21:00,-1.6,-1.4666666666666666,4.022222222222222,-14.466666666666667,-6.911111111111111,-7.333333333333333,-0.13333333333333333,-18.488888888888887,16.066666666666666,4.733333333333333,18.377777777777776,5.066666666666666
2020-09-23 17:22:00,-1.6888888888888889,-1.4444444444444444,4.022222222222222,-14.6,-6.933333333333334,-7.466666666666667,-0.28888888888888886,-18.844444444444445,16.133333333333333,4.622222222222222,18.6,5.222222222222222
2020-09-23 17:23:00,-1.7555555555555555,-1.4666666666666666,4.044444444444444,-14.688888888888888,-6.955555555555556,-7.6,-0.4,-19.155555555555555,16.177777777777777,4.555555555555555,18.8,5.4222222222222225
2020-09-23 17:24:00,-1.8,-1.4666666666666666,4.044444444444444,-14.755555555555556,-6.933333333333334,-7.733333333333333,-0.5333333333333333,-19.42222222222222,16.22222222222222,4.488888888888889,18.977777777777778,5.644444444444445
2020-09-23 17:25:00,-1.8666666666666667,-1.4444444444444444,4.022222222222222,-14.822222222222223,-6.911111111111111,-7.822222222222222,-0.6666666666666666,-19.644444444444446,16.288888888888888,4.4,19.155555555555555,5.866666666666666
2020-09-23 17:26:00,-1.9555555555555555,-1.4666666666666666,4.044444444444444,-14.88888888888889,-6.933333333333334,-7.866666666666666,-0.7555555555555555,-19.844444444444445,16.333333333333332,4.311111111111111,19.333333333333332,6.088888888888889
2020-09-23 17:27:00,-2.088888888888889,-1.511111111111111,4.066666666666666,-14.955555555555556,-7.0,-7.866666666666666,-0.8666666666666667,-20.0,16.377777777777776,4.266666666666667,19.511111111111113,6.311111111111111
2020-09-23 17:28:00,-2.2222222222222223,-1.5777777777777777,4.044444444444444,-15.022222222222222,-7.111111111111111,-7.866666666666666,-1.0,-20.133333333333333,16.42222222222222,4.266666666666667,19.644444444444446,6.533333333333333
2020-09-23 17:29:00,-2.3555555555555556,-1.6444444444444444,4.066666666666666,-15.088888888888889,-7.2,-7.822222222222222,-1.1111111111111112,-20.244444444444444,16.42222222222222,4.266666666666667,19.822222222222223,6.711111111111111
2020-09-23 17:30:00,-2.4444444444444446,-1.711111111111111,4.044444444444444,-15.11111111111111,-7.311111111111111,-7.777777777777778,-1.2444444444444445,-20.355555555555554,16.444444444444443,4.288888888888889,20.0,6.888888888888889
2020-09-23 17:31:00,-2.511111111111111,-1.8222222222222222,4.0,-15.177777777777777,-7.444444444444445,-7.733333333333333,-1.3555555555555556,-20.466666666666665,16.466666666666665,4.288888888888889,20.177777777777777,7.111111111111111
2020-09-23 17:32:00,-2.5555555555555554,-1.9555555555555555,3.911111111111111,-15.266666666666667,-7.533333333333333,-7.688888888888889,-1.4444444444444444,-20.555555555555557,16.466666666666665,4.288888888888889,20.355555555555554,7.355555555555555
2020-09-23 17:33:00,-2.577777777777778,-2.066666666666667,3.8222222222222224,-15.355555555555556,-7.6,-7.666666666666667,-1.5555555555555556,-20.644444444444446,16.42222222222222,4.266666666666667,20.488888888888887,7.622222222222222
2020-09-23 17:34:00,-2.6444444444444444,-2.2222222222222223,3.7555555555555555,-15.444444444444445,-7.711111111111111,-7.666666666666667,-1.6888888888888889,-20.755555555555556,16.4,4.2444444444444445,20.622222222222224,7.888888888888889
2020-09-23 17:35:00,-2.7111111111111112,-2.4,3.7111111111111112,-15.533333333333333,-7.866666666666666,-7.666666666666667,-1.8,-20.88888888888889,16.4,4.2444444444444445,20.733333333333334,8.11111111111111
2020-09-23 17:36:00,-2.7777777777777777,-2.533333333333333,3.6666666666666665,-15.622222222222222,-8.022222222222222,-7.666666666666667,-1.9333333333333333,-21.044444444444444,16.377777777777776,4.266666666666667,20.8,8.377777777777778
2020-09-23 17:37:00,-2.8,-2.6666666666666665,3.6,-15.688888888888888,-8.133333333333333,-7.666666666666667,-2.022222222222222,-21.155555555555555,16.333333333333332,4.288888888888889,20.88888888888889,8.688888888888888
2020-09-23 17:38:00,-2.8666666666666667,-2.8,3.533333333333333,-15.8,-8.266666666666667,-7.622222222222222,-2.111111111111111,-21.22222222222222,16.288888888888888,4.311111111111111,21.0,8.977777777777778
2020-09-23 17:39:00,-2.911111111111111,-2.911111111111111,3.488888888888889,-15.911111111111111,-8.4,-7.5777777777777775,-2.2,-21.288888888888888,16.244444444444444,4.288888888888889,21.11111111111111,9.266666666666667
2020-09-23 17:40:00,-2.933333333333333,-3.0,3.466666666666667,-16.044444444444444,-8.555555555555555,-7.488888888888889,-2.2888888888888888,-21.333333333333332,16.2,4.266666666666667,21.244444444444444,9.533333333333333
2020-09-23 17:41:00,-2.977777777777778,-3.1333333333333333,3.466666666666667,-16.177777777777777,-8.666666666666666,-7.355555555555555,-2.3777777777777778,-21.4,16.133333333333333,4.222222222222222,21.4,9.755555555555556
2020-09-23 17:42:00,-3.0444444444444443,-3.2666666666666666,3.466666666666667,-16.31111111111111,-8.755555555555556,-7.2,-2.4444444444444446,-21.444444444444443,16.044444444444444,4.133333333333334,21.6,9.977777777777778
2020-09-23 17:43:00,-3.1333333333333333,-3.3777777777777778,3.4444444444444446,-16.466666666666665,-8.88888888888889,-7.022222222222222,-2.5555555555555554,-21.488888888888887,15.977777777777778,4.066666666666666,21.77777777777778,10.177777777777777
2020-09-23 17:44:00,-3.2,-3.466666666666667,3.3777777777777778,-16.6,-9.022222222222222,-6.8,-2.688888888888889,-21.57777777777778,15.866666666666667,3.977777777777778,21.955555555555556,10.422222222222222
2020-09-23 17:45:00,-3.2888888888888888,-3.533333333333333,3.3333333333333335,-16.711111111111112,-9.177777777777777,-6.5777777777777775,-2.7777777777777777,-21.666666666666668,15.777777777777779,3.911111111111111,22.155555555555555,10.622222222222222
2020-09-23 17:46:00,-3.3555555555555556,-3.6222222222222222,3.311111111111111,-16.822222222222223,-9.355555555555556,-6.311111111111111,-2.8222222222222224,-21.733333333333334,15.733333333333333,3.8666666666666667,22.355555555555554,10.8
2020-09-23 17:47:00,-3.3777777777777778,-3.7111111111111112,3.2888888888888888,-16.933333333333334,-9.555555555555555,-6.044444444444444,-2.888888888888889,-21.8,15.733333333333333,3.8222222222222224,22.555555555555557,10.977777777777778
2020-09-23 17:48:00,-3.422222222222222,-3.8,3.2444444444444445,-17.066666666666666,-9.8,-5.7555555555555555,-2.933333333333333,-21.866666666666667,15.688888888888888,3.7777777777777777,22.755555555555556,11.177777777777777
2020-09-23 17:49:00,-3.466666666666667,-3.8666666666666667,3.2444444444444445,-17.177777777777777,-10.0,-5.488888888888889,-2.977777777777778,-21.933333333333334,15.666666666666666,3.688888888888889,22.91111111111111,11.4
2020-09-23 17:50:00,-3.511111111111111,-3.888888888888889,3.2444444444444445,-17.244444444444444,-10.2,-5.222222222222222,-3.022222222222222,-22.022222222222222,15.644444444444444,3.6222222222222222,23.044444444444444,11.644444444444444
2020-09-23 17:51:00,-3.577777777777778,-3.933333333333333,3.2444444444444445,-17.333333333333332,-10.377777777777778,-4.933333333333334,-3.088888888888889,-22.11111111111111,15.577777777777778,3.6,23.155555555555555,11.933333333333334
2020-09-23 17:52:00,-3.6,-3.977777777777778,3.2222222222222223,-17.4,-10.577777777777778,-4.622222222222222,-3.2,-22.22222222222222,15.533333333333333,3.5555555555555554,23.288888888888888,12.2
2020-09-23 17:53:00,-3.6,-4.044444444444444,3.2,-17.466666666666665,-10.777777777777779,-4.311111111111111,-3.2888888888888888,-22.333333333333332,15.444444444444445,3.488888888888889,23.42222222222222,12.444444444444445
2020-09-23 17:54:00,-3.6,-4.088888888888889,3.2222222222222223,-17.555555555555557,-10.977777777777778,-4.044444444444444,-3.3777777777777778,-22.42222222222222,15.4,3.3777777777777778,23.6,12.733333333333333
2020-09-23 17:55:00,-3.6,-4.133333333333334,3.2666666666666666,-17.622222222222224,-11.2,-3.7555555555555555,-3.4444444444444446,-22.466666666666665,15.333333333333334,3.2222222222222223,23.733333333333334,12.977777777777778
2020-09-23 17:56:00,-3.6222222222222222,-4.177777777777778,3.311111111111111,-17.666666666666668,-11.444444444444445,-3.466666666666667,-3.511111111111111,-22.511111111111113,15.28888888888889,3.0444444444444443,23.91111111111111,13.222222222222221
2020-09-23 17:57:00,-3.6666666666666665,-4.266666666666667,3.3333333333333335,-17.733333333333334,-11.733333333333333,-3.1777777777777776,-3.5555555555555554,-22.533333333333335,15.222222222222221,2.8444444444444446,24.08888888888889,13.466666666666667
2020-09-23 17:58:00,-3.7111111111111112,-4.377777777777778,3.3555555555555556,-17.822222222222223,-11.977777777777778,-2.888888888888889,-3.6444444444444444,-22.533333333333335,15.177777777777777,2.6666666666666665,24.244444444444444,13.71111111111111
2020-09-23 17:59:00,-3.7111111111111112,-4.444444444444445,3.4,-17.91111111111111,-12.222222222222221,-2.577777777777778,-3.7333333333333334,-22.533333333333335,15.133333333333333,2.488888888888889,24.4,13.911111111111111
2020-09-23 18:00:00,-3.7111111111111112,-4.511111111111111,3.488888888888889,-17.955555555555556,-12.444444444444445,-2.2888888888888888,-3.8222222222222224,-22.533333333333335,15.088888888888889,2.3333333333333335,24.511111111111113,14.11111111111111
2020-09-23 18:01:00,-3.7333333333333334,-4.6,3.5555555555555554,-18.044444444444444,-12.644444444444444,-2.022222222222222,-3.933333333333333,-22.555555555555557,15.066666666666666,2.1555555555555554,24.666666666666668,14.266666666666667
2020-09-23 18:02:00,-3.7555555555555555,-4.666666666666667,3.6444444444444444,-18.133333333333333,-12.88888888888889,-1.7777777777777777,-4.022222222222222,-22.6,15.0,2.0,24.8,14.466666666666667
2020-09-23 18:03:00,-3.7777777777777777,-4.7555555555555555,3.7111111111111112,-18.244444444444444,-13.11111111111111,-1.5555555555555556,-4.111111111111111,-22.622222222222224,14.955555555555556,1.8,24.88888888888889,14.644444444444444
2020-09-23 18:04:00,-3.8222222222222224,-4.844444444444444,3.7555555555555555,-18.4,-13.377777777777778,-1.3333333333333333,-4.2444444444444445,-22.644444444444446,14.88888888888889,1.6444444444444444,24.977777777777778,14.8
2020-09-23 18:05:00,-3.888888888888889,-4.977777777777778,3.7555555555555555,-18.533333333333335,-13.622222222222222,-1.1111111111111112,-4.377777777777778,-22.68888888888889,14.822222222222223,1.488888888888889,25.044444444444444,14.911111111111111
